2026-04-04 14:24:21.957 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash (Attempt 1/1)
2026-04-04 14:25:11.018 | SUCCESS  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:266 - Successfully extracted data using gemini-2.5-flash
2026-04-04 14:25:11.032 | SUCCESS  | p01_Data_Extraction.pdf_extractor:process_report:304 - Saved: data/interim/extracted_metrics\CIMB GROUP HOLDINGS BERHAD_2021_extracted.json
2026-04-04 14:25:11.032 | INFO     | p02_Database_and_Mapping.mapper:process_file:78 - Processing extraction result: data/interim/extracted_metrics\CIMB GROUP HOLDINGS BERHAD_2021_extracted.json
2026-04-04 14:25:15.396 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\CIMB GROUP HOLDINGS BERHAD_2021_extracted.json: Mapped 0, Unmapped 56
2026-04-04 14:25:15.396 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:25:25.400 | INFO     | __main__:run_pipeline:53 - >>> Processing: CIMB GROUP HOLDINGS BERHAD | 2022 <<<
2026-04-04 14:25:25.400 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: CIMB GROUP HOLDINGS BERHAD (2022) ---
2026-04-04 14:25:25.401 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\CIMB GROUP HOLDINGS BERHAD\2022_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:25:27.380 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [115, 340]
2026-04-04 14:25:27.409 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
2026-04-04 14:25:32.986 | SUCCESS  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:266 - Successfully extracted data using gemini-2.5-flash-lite
2026-04-04 14:25:32.991 | SUCCESS  | p01_Data_Extraction.pdf_extractor:process_report:304 - Saved: data/interim/extracted_metrics\CIMB GROUP HOLDINGS BERHAD_2022_extracted.json
2026-04-04 14:25:32.993 | INFO     | p02_Database_and_Mapping.mapper:process_file:78 - Processing extraction result: data/interim/extracted_metrics\CIMB GROUP HOLDINGS BERHAD_2022_extracted.json
2026-04-04 14:25:33.174 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\CIMB GROUP HOLDINGS BERHAD_2022_extracted.json: Mapped 0, Unmapped 0
2026-04-04 14:25:33.179 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:25:43.180 | INFO     | __main__:run_pipeline:53 - >>> Processing: HONG LEONG FINANCIAL GROUP BERHAD | 2021 <<<
2026-04-04 14:25:43.180 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: HONG LEONG FINANCIAL GROUP BERHAD (2021) ---
2026-04-04 14:25:43.180 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\HONG LEONG FINANCIAL GROUP BERHAD\2021_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:25:44.578 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [96, 240]
2026-04-04 14:25:44.588 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
